RID,document
32,마지막 그 한마디의 북받침이란...
32,"아무리 성의없이 만들어도 조이스틱 하나로 모든 cctv를 장악하냐? 이거 만든 감독한테 욕나온다...배우들도 지그들만 긴장하고, 심각하고...나한텐 전혀 긴박감이 전해오질 않는데...최소한 빅매치 정도의 컴텨 비쥬얼을 되야지...왜 0점은 없는거야?"
32,예고 편만 봐도 영화가 아닌 드라마 쩐다 이게 영화인거 자체가 신기
32,유쾌하고 깔끔하다. 김조광수님 연출도 더욱 매끄러워진듯.
32,헐... 죄송합니다 이건 아니네여
32,"탄탄한 스토리 ,훌륭한 배우연기,눈이 호강할 액션그리고 놀랄 반전이 있는 모든 장점을 모아두는것 같은 영화다"
32,왼쪽 가슴이 뭉클해 짐니다~~~
32,한동안은 이 영화의 아성을 뛰어넘는 액션영화는 나오기 힘들 것이다.
32,배우가 좋음 뭐하나? 내용이 완전 쓰레긴데..ㅉㅉ
32,옼케이 앟~ 드르륵 손으로싹 싹~ 킁~
32,8처넌 주고 봤는데 평점에 낚여서 괜히 본듯;; 평점도 제대로 씁시다 진짜 허접영화를 10점주다니 너무들하네요 솔직히 재미없습니다 다른영화보세요
32,감독이 모든걸 망쳐놓았다
32,평점 왜이렇게낮나요? 너무사랑스러운 로맨스영화.. 재미있어요 ~~~
32,컬트무비중에서 가장 명작...
32,결국 종을 울리는 구나...
32,이 역사가 제대로 해명되지 못한 아쉬움에 만점을 못주겠다. 누가 누구를 원망하겠냐만 미군정과 이승만의 행적은 규명되어야 한다
32,좆잡고반성해라
32,"원주율 좀 만들어보자.,.,"
32,ㅠㅂㅠb 좋다..
32,납치영화치고는 긴박감이 없고 싱겁다.
32,"좀 별로네요,,, 배우가 아깝;;"
32,류감독 다시봄 차~~아~~ㅁ~~~나
32,죽을래?
32,아주 썩어빠진 영화
32,너무 너무 좋네요!
32,제대로 알아야할 역사임
32,막장ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
32,저런인격의소유자가아시안게임감독이라니지나가는개가웃겠다왜굴렁쇠소녀도벗기고정사씬만들지예술인데갑날게있나
32,나도 저렇게 홀로 외로이 떠돌다 갈 수 있다는 사실이 가슴아프네요
32,료코짱
32,지루한 러시아 액션 영화 한편 감상... 브루스형 이제 좀 쉬셔야죠...
32,와 초딩때보고 다시 보니깐 재밌네
32,창피한 영화.. 아~아~우리에~ 젊음을 위하여~ㅋ노래웃기다
32,감동적인 부녀드라마에요 굿
32,사랑하지 않을래야 사랑하지 않을수가 없다
32,故 삼가 고인의 명복을 빕니다.. 하늘날에 가서도 맘 편하도록 쉬세요.
32,2는 이해력이부족하면 신세계가 멋진영화가되버린다 100번보고 이해할때까지봐라 그냥 과거이야기가 아니야
32,굿굿 잘봤습니다~~ㅅ
32,사랑해요 공효진
32,섬세함을 요하는 영화 인데 섬세함이 없는 영화;;
32,영화보면서 이영활 내가왜 보고있지?내자신이 한심하게 느껴진 영화연출연기다 도저히 불과 6년전 영화란게 믿기지 않는 영화 김기덕감독이 이영화로인해 우스워 보이는 영화네이버평점이 믿을게 못되는 구나 알려준 영화
32,몸이 불편하고 몸이 순결하지 않은것보다 생각이. 사고가 깨끗하고 곧아야지.
32,마음이 너무나도 아팠다...우리나라 독립투사들의 마음도 이와같았을것이다..
32,김정훈? UN? 주연이 조연에게 연기력 딸리고 어색한 이상한영화 ..캐스팅실패로 망한듯 20분 보고 꺼버림... 배역의 문제 몰입도가 떨어짐
32,초딩용 실사영화보다 못한...
32,무엇보다도 발연기가 영화집중하는데 큰 방해요소였다 -_-
32,처음엔 재미있었는데... 대풍수 제작진 진짜 욕먹어도 쌈 이건 노력 부족.. 아니 작가 교체를 하던가 진짜 돈 들여서 뭔 헛짓임 아 화나
32,최헌의 노래와 함께 도입부가 참 좋다
32,결말을 중요시 하다 과정이 무너진 꼴
32,"그녀의 용기에 박수룰,,,"
32,시 to the 망. 차라리 18세 풀면 그 당시 김범 빠순이들이라도 평점 올려줬을거 아냐.. 이런 맥락도 없고 의미도 없고 오그라드는건 빠순이들이나 두근대며 봐줬을라나 뭐야이게
32,너무 시대를 앞서 개봉해 악평받는 영화중 하나 요즘같은 일일막장드라마가 트렌드인 시대 쪽대본드라마라는 장르가 가지는 스피디함과 돌발성이 극안의 극으로 표현되어졌다 뭣보다 보기만해도 유쾌해지는 황보라씨도 좋았고 이종혁씨는 캐릭터가 너무 잘맞아좋았다
32,안타까운 졸작. 제니퍼 애니스톤의 풋풋함마저도 이 영화의 분위기를 감당하지 못함.
32,이거 어찌이럴수있지 진심으로 줄거리부터 연기까지 다들 초딩같고 유치했다
32,올 해 본 영화들 중 제일 맘에 든다
32,얍얍 콩 나와라 뚝딱!!!
32,확실히 같은소재로 아주 흥행했던 은위보다 더 잘 표현해낸거같네요. 정말 좋은영화.
32,개봉 했나요?
32,이거 10점 주려고 로그인했다.
32,세상에 이런게영화라니야하지도않고
32,보면서 상당히 당황했던....
32,안간의 본성을 아름다움에 초점을 두어 멋진 배경과 더불어 환상을 꿈꾸게 만들었다
32,가슴을 두드리는 여운이 감돈다. 오랜만에 만난 깊은 감동과 여운을 주는 영화였다. 힐링 터치!
32,재미있고 흥미진진함 강추합니다!
32,the play brought more funny to my life
32,뼈채 먹을 코메디
32,대략 재미 없음...
32,짠하네요
32,쇼생크 탈출 만세...!
32,0점 줄수 없어 아쉽다!
32,답 안 나오는 영웅 서사시.
32,난 진짜재밌게 봤어요 신세경연기가 약간 좀그랬지만
32,알파치노존멋영화도진짜끝내준다
32,이런일에는 친구가 없어...울컥
32,아휴....
32,"이거 뭔 영화.... 왜 만들었는지 이해가 안간다. 감동,재미도 없고"
32,지루하다..그나마 제시카 알바 나와 3점준다..
32,I wonder this movie.
32,"역시 좋으네요~~감독, 주연 배우 모두 잔잔한 감동을 선사하는군요~~"
32,진짜의학드라마의 갑
32,"내 기준으로 볼때, 영화는 수작이라고 표현해도 과찬이 아니지만, 황제,황후 두사람의 불화로 인해 엄청난 수의 사람들이 죽어가는 고대사를 보면서 마음에 불편한점이 가시질 않았던 영화 영화자체는 명작."
32,내가 술 마시면서 봐도 끊을정도면 아닌거다 장난하냐 쇠발개쉐기야 파워레인저를 보는게 낫다
32,오랜만에 봐도 감동적이고 아름다운 명화.
32,차가 아니고 괴물이면 괴물이지 문은 왜잠기냐ㅋㅋ 괴물이 초능력도 쓰냐?
32,재미와 참신함은 있지만 구사한 장치들이 설득력은 없었다.
32,쓰래기
32,졸잼이고 신선했고 느낀바도 많다 이런명작영화가 평점이 일케 낮다니 8-9점은 받아야한다
32,별 반개도 아깝다. 왜 영개는 없는지..별 영개도 만들어주세요. 다시 평가하게
32,지금에야 와서 올리지만 진짜 더럽게 재미없고 지루해
32,그당시 극장 개봉작중 유일하게 10만관객을 돌파한 영화
32,솔직히 객관적으로 경탁이 연기 별로다 연출도 구리다 스토리도 산으로 간다 무엇보다도 중요한건 주인공인 송승헌이 연기를 못한다ㅡㅡ 리메이크가 장난이냐? 기분 나쁜 드라마다
32,정윤희씨 정말 아름답다는말이 모자라네요.. 살아있는 인형이다..
32,시리도록 푸른 색감에 눈이 아렸다 노이에게 소중한 사람들을 꼭 그렇게 했어야했을까
32,"새로운 소재, 다소간의 판타지... 감동이 있는 영화! 추천!!"
32,"특이한 보디가드 스토리가 눈을 사로잡는데, 홍콩영화 특유의 어설품이...살짝 눈에 거슬림."
32,보지도 못한 사람들이 왜.평점달지? 그나저나 이게 있다는게 신기하넹ㅋ 30분짜리영화 돈 다주고 봤었는데ㅋㅋ
32,"빌리가 꿈을 찾아가는 측면보다도 영화 속 사람들과의 관계가 더욱 인상깊게 다가오는 영화. 아버지와의 관계, 형과의 관계, 선생님, 게이 친구, 그리고 여자 친구까지. 가슴뭉클하고 짠한 영화."
32,임요환선수시절 가장 큰 전략미스
32,이 감독도 마약빨고 만들었나 왜 이따구야. 외계인도 없고 쓰나미도 없고 평점도 없다 이새끼야
32,인생에 대해 한 번 더 돌아볼 수 있었던 시간
32,버려
32,용가리 동무! 한 판 붙어보자우요!
32,완존재밌어
32,세상을 살아가는 모두가 피해자이면서 혹은 가해자는 아닐까 생각해 보았습니다。누군가에게는 좋은 부모、좋은 친구、혹은 좋은 사람이겠지만、어느 누군가에게는 최악의 사람일지도 모른다는 생각을 말이죠。。가면을 벗어버린 다는 것이 얼마나 어려운 일일까요。。？
32,재밌음
32,영화보고 평점다는 건 처음인데.. 영화 잼있어요 .. 감동과 여운도 좋구요^^
32,재미있네요 커플들끼리보면 좋을거같네요^^
32,난 공중부양은 형광등 갈 때나 써
32,지금봐도 재밌음.
32,오종이 말하는 사랑이란...
32,"이영화의 엔딩은,,,,,잊혀지지가 안어,,,"
32,기대만큼 재미있었어요 정말 어린신부랑은 비교가 안되는~>ㅁ신고
32,"사극 상도,선덕여왕,닥터진에 이어 재밌게 보고있음，신의 보단 백배 나음，1점주는 놈들은 알바냐?"
32,자각과 깨달음의 무서움!!
32,그동안 탑 연기력이 문제다 라는 소리는 많이 들었는데 정작 보니 하... 신세경이 제일 구멍이었네. 원작을 잘 각색하지도 못하고 연출도 별로고 전작에 압도적으로 못미치는 졸작.
32,재미있어요ㅎㅎ즐겁게잘보고가요ㅎ
32,이 영화 진짜 재미없음.
32,뻔하디 뻔한 어머니에 사랑? 자신은 드라마에 나오는 자식처럼 사랑을 늦게 깨닳는 자식이아닌가?
32,갑이다
32,실화를 바탕으로 했다니.. 시간이 갈수록 더욱 감동이 진해집니다!!
32,영화는 역시 배우보다 감독을 확인하고 봐야한다는 걸 깨닳았다. 여주인공은 이쁘더라. 근데 노출씬이 없더라. 혼난다 아주 그냥.
32,리얼리티감동
32,호프만과 핵크만을 동시에 볼 수 있다는 것만으로 10점이다.개연성에는 다소 무리가 있었지만 색다른 시도가 좋았다.
32,"10점 만점 주고싶다 이것도 모자라다.. 재미,감동 둘다 잡았다"
32,한남자만 죽고.....// 별로 무서운게 없음
32,영화자체는 좋으나 여주인공 (단발머리) 왜케짜증나냐 눈치없어보임
32,잼슴ㅇㅎ
32,이건또 뭐임 이거뭐중국영화임?
32,동물과 아이를 이용해 편찮게 얻어낸 눈물은 어떤 의미가 있을까.
32,아나
32,캐스팅과 소재 시나리오등은 좋은데 연출이 꽝
32,세상이 만만하냐?
32,우리나라가 정말 의료보장이 잘되는 편이라는걸 알긴 아는걸까.. 그냥 선동질
33,남자주연 헤어스타일이 맘에 안들어
33,"본사람만이얘기할수있다..마법사들,실비아...멋진..예술영화!"
33,아깝다 나의 1점도ㅡㅡ
33,옥이역 맡은 친구가 제친구네여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
33,일본인 팼다 뭐 그런걸 떠나서 웬만하면 중국영화는 평점 높게 안 주는데 괜찮은 영화인듯
33,가방걸레 압꿘 아 우껴 죽는줄
33,2빠닼
33,애니매이션 중 가장 기억에 남고 몇번은 봣던 애니매이션 정말 대작이에요
33,휴
33,"당근 좆선에서 삼성 같은 대기업 까는 이런 영화 만들면, 당장 빨갱이라 비난 당하고, 여기는 일베충들한테 테러당하지. ㅋㅋ"
33,황추생이랑 오진우의 엄청난 악역 연기가 막장스토리에 묻혀버려서 아쉬운 작품 ..
33,본판과 다를게 없는. 결말이 너무나 허무한 영화.... - -
33,보는 내내 시원한 남자의 세계였다.
33,평점1점대에 영화이다. 다른사람속이지 말고 솔직한 평점을 남기자. 이건 공짜표가 생겨도 안볼영화고 내인생 최고에 아까운 시간이였다.
33,"진짜 별로다,, 그 놈의 사랑타령 죽일 듯 싸우다 사랑나눔하는 장면은 진짜 손발실종됨 ㅡㅡ;"
33,흠...관객들 가지고 노는건가? 상영도 안하는데..
33,어린이 영화라고 붙여넣기로 대충 얼버무리지 마라.
33,폭력은 싫지만 형제애에 울었네요..
33,"엄청난 여운, 하나도 빼놓을수 없는 영상미, 따뜻하다."
33,마지막에 정신병원 복도에서 살리에리가 네 죄를 사하노라 하다가 모차르트처럼 웃는게 압권이었다
33,나도 다큐나 찍어볼까
33,보는 내내 가슴이 아팠지만 이게 현실이라는게 참으로 속상했습니다.
33,봐도 봐도 절대 질리지않는다. 런닝타임이 길것같지만 절대 길지않고 보는내내 눈을 뗄수가없을정도로 시간이 빨리간다
33,우연이 만들어낸 사랑..
33,동물좋아하는 사람으로써는 감동임.
33,대한민국이 이렇게 저질영화를 만든다는게 추접스럽다.
33,개 쌈마이 영화
33,정말 너무 좋았던 영화. 잊어버린 꿈에 대해 생각해 볼 수 있게 한 영화.
33,기대된디
33,그럭저럭...하지만 지루한 부분이 분명 있다는...
33,재미있고 없고를 떠나 이런 시도는 계속되야 한다.
33,"2차대전이 낳은 네덜란드인들의 아픔! 일제시대 우리나라 여인들의 모습은 어떠했을지... 가슴이 아련해진다. 외세가 침입하면, 인간은 2종류로 나뉜다. 애완견처럼 복종하는 자.. 모든 것을 걸고서 싸우는 자! 배신자들을 척결한 그들이, 진정 부럽다."
33,브래드피트의 연기 스펙을 보고도 1점을 줄수있는가? 이런영화도 이해못하는 사람들은 두사부일체같은 킬링타임용 영화나 보길...
33,"내용을100%이해하지는못했지만, 장면하나하나가 아름다운 영화"
33,빠순이들 심리를 이용해 돈벌여쳐먹으려는 이수만과 그소속가수들의 교묘하고 상업적인 미천한이야기
33,마지막에 나오는 시 한편이 가슴에 와닿습니다.
33,결말 ㅠㅠ
33,마지막에어이없네왜죽어
33,일부 괜찮은 한국 영화 빼고 욕만 해대는 한국 영화보다는 잘 만들었다고 본다!
33,이딴걸방송이라고 쳐만들엇나 ㅋ 욕만나오네 ㅗ
33,중딩인가 고딩때.. 아빠랑 터미널 극장에서 같이 처음으로 봤던 영화. 정말 좋았습니다.
33,"우리가 남이가,부산을 이용해 마케팅 했지만 젠장. 부산이 그 부산이었더라도 실패"
